round_id,source,timestamp,multiplier,color,band,points,session_id
35903,aviator,2026-07-27T07:18:52.685+00:00,8.78,purple,high,194.027,1
35904,aviator,2026-07-27T07:18:59.309+00:00,1.24,blue,floor,109.31,1
43297,aviator,2026-07-27T07:19:03.051+00:00,1.53,"rgb(52, 180, 255)",low,118.406,1
35905,aviator,2026-07-27T07:19:03.823+00:00,1.7,blue,low,122.966,1
35906,aviator,2026-07-27T07:19:09.994+00:00,1.46,blue,floor,116.379,1
35907,aviator,2026-07-27T07:19:15.257+00:00,1.32,blue,floor,112.016,1
43298,aviator,2026-07-27T07:19:17.137+00:00,1.28,"rgb(52, 180, 255)",floor,110.684,1
35908,aviator,2026-07-27T07:19:19.663+00:00,1.35,blue,floor,112.989,1
35909,aviator,2026-07-27T07:19:24.569+00:00,1.3,blue,floor,111.355,1
43299,aviator,2026-07-27T07:19:27.368+00:00,1.0,"rgb(52, 180, 255)",dust,100.0,1
35910,aviator,2026-07-27T07:19:29.370+00:00,7.25,purple,high,185.739,1
35911,aviator,2026-07-27T07:19:33.808+00:00,1.0,blue,dust,100.0,1
35912,aviator,2026-07-27T07:19:38.800+00:00,2.14,purple,base,132.928,1
43300,aviator,2026-07-27T07:19:39.474+00:00,1.14,"rgb(52, 180, 255)",dust,105.671,1
35913,aviator,2026-07-27T07:19:44.465+00:00,8.81,purple,high,194.174,1
35914,aviator,2026-07-27T07:19:51.725+00:00,2.53,purple,base,140.174,1
35915,aviator,2026-07-27T07:19:59.069+00:00,3.54,purple,mid,154.712,1
43301,aviator,2026-07-27T07:20:00.649+00:00,2.44,"rgb(145, 62, 248)",base,138.606,1
35916,aviator,2026-07-27T07:20:05.917+00:00,2.34,purple,base,136.795,1
35917,aviator,2026-07-27T07:20:13.912+00:00,34.46,pink,moonshot,253.206,1
35918,aviator,2026-07-27T07:20:19.459+00:00,1.36,blue,floor,113.308,1
43302,aviator,2026-07-27T07:20:19.753+00:00,2.03,"rgb(145, 62, 248)",base,130.644,1
35919,aviator,2026-07-27T07:20:27.300+00:00,2.1,purple,base,132.112,1
43303,aviator,2026-07-27T07:20:32.772+00:00,1.25,"rgb(52, 180, 255)",floor,109.658,1
35920,aviator,2026-07-27T07:20:35.021+00:00,6.55,purple,high,181.345,1
35921,aviator,2026-07-27T07:20:42.288+00:00,1.22,blue,floor,108.606,1
35922,aviator,2026-07-27T07:20:47.518+00:00,2.31,purple,base,136.237,1
43304,aviator,2026-07-27T07:20:49.993+00:00,1.77,"rgb(52, 180, 255)",low,124.712,1
35923,aviator,2026-07-27T07:20:54.751+00:00,2.22,purple,base,134.517,1
35924,aviator,2026-07-27T07:21:01.340+00:00,4.31,purple,mid,163.231,1
35925,aviator,2026-07-27T07:21:07.984+00:00,1.07,blue,dust,102.928,1
35926,aviator,2026-07-27T07:21:13.403+00:00,7.27,purple,high,185.859,1
35927,aviator,2026-07-27T07:21:20.731+00:00,1.18,blue,dust,107.164,1
35928,aviator,2026-07-27T07:21:25.427+00:00,5.38,purple,high,172.828,1
35929,aviator,2026-07-27T07:21:31.055+00:00,2.99,purple,base,147.404,1
35930,aviator,2026-07-27T07:21:37.233+00:00,4.54,purple,mid,165.481,1
35931,aviator,2026-07-27T07:21:43.585+00:00,1.96,blue,low,129.126,1
35932,aviator,2026-07-27T07:21:50.526+00:00,1.07,blue,dust,102.928,1
43305,aviator,2026-07-27T07:21:56.341+00:00,102.97,"rgb(192, 23, 180)",cosmic,300.582,1
35933,aviator,2026-07-27T07:21:57.582+00:00,11.29,pink,ignition,204.909,1
35934,aviator,2026-07-27T07:22:02.544+00:00,1.08,blue,dust,103.331,1
35935,aviator,2026-07-27T07:22:10.614+00:00,1.19,blue,dust,107.529,1
43306,aviator,2026-07-27T07:22:17.424+00:00,2.34,"rgb(145, 62, 248)",base,136.795,1
35936,aviator,2026-07-27T07:22:18.060+00:00,1.21,blue,floor,108.25,1
35937,aviator,2026-07-27T07:22:23.407+00:00,1.11,blue,dust,104.517,1
43307,aviator,2026-07-27T07:22:29.679+00:00,1.13,"rgb(52, 180, 255)",dust,105.29,1
35938,aviator,2026-07-27T07:22:30.590+00:00,1.72,blue,low,123.472,1
35939,aviator,2026-07-27T07:22:36.273+00:00,6.43,purple,high,180.545,1
43308,aviator,2026-07-27T07:22:42.910+00:00,1.24,"rgb(52, 180, 255)",floor,109.31,1
35940,aviator,2026-07-27T07:22:43.442+00:00,1.7,blue,low,122.966,1
35941,aviator,2026-07-27T07:22:48.635+00:00,1.3,blue,floor,111.355,1
35942,aviator,2026-07-27T07:22:55.473+00:00,1.34,blue,floor,112.667,1
35943,aviator,2026-07-27T07:23:02.544+00:00,1.0,blue,dust,100.0,1
43309,aviator,2026-07-27T07:23:03.025+00:00,2.26,"rgb(145, 62, 248)",base,135.29,1
35944,aviator,2026-07-27T07:23:08.146+00:00,7.24,purple,high,185.68,1
35945,aviator,2026-07-27T07:23:13.876+00:00,1.15,blue,dust,106.049,1
35946,aviator,2026-07-27T07:23:20.085+00:00,1.6,blue,low,120.342,1
35947,aviator,2026-07-27T07:23:27.360+00:00,3.16,purple,mid,149.798,1
35948,aviator,2026-07-27T07:23:35.224+00:00,1.27,blue,floor,110.345,1
35949,aviator,2026-07-27T07:23:43.012+00:00,3.42,purple,mid,153.22,1
43310,aviator,2026-07-27T07:23:48.459+00:00,18.34,"rgb(192, 23, 180)",ignition,225.908,1
35950,aviator,2026-07-27T07:23:48.689+00:00,84.54,pink,mega,292.047,1
35951,aviator,2026-07-27T07:23:53.536+00:00,1.1,blue,dust,104.125,1
35952,aviator,2026-07-27T07:23:58.620+00:00,1.0,blue,dust,100.0,1
35953,aviator,2026-07-27T07:24:06.703+00:00,1.35,blue,floor,112.989,1
43311,aviator,2026-07-27T07:24:08.793+00:00,2.14,"rgb(145, 62, 248)",base,132.928,1
35954,aviator,2026-07-27T07:24:13.376+00:00,1.68,blue,low,122.454,1
35955,aviator,2026-07-27T07:24:17.774+00:00,1.84,blue,low,126.391,1
43312,aviator,2026-07-27T07:24:18.863+00:00,1.0,"rgb(52, 180, 255)",dust,100.0,1
35956,aviator,2026-07-27T07:24:23.223+00:00,17.52,pink,ignition,223.928,1
35957,aviator,2026-07-27T07:24:30.715+00:00,1.36,blue,floor,113.308,1
35958,aviator,2026-07-27T07:24:35.203+00:00,2.28,purple,base,135.671,1
43313,aviator,2026-07-27T07:24:38.061+00:00,1.91,"rgb(52, 180, 255)",low,128.007,1
35959,aviator,2026-07-27T07:24:41.314+00:00,1.32,blue,floor,112.016,1
35960,aviator,2026-07-27T07:24:45.977+00:00,1.05,blue,dust,102.112,1
43314,aviator,2026-07-27T07:24:48.095+00:00,1.0,"rgb(52, 180, 255)",dust,100.0,1
35961,aviator,2026-07-27T07:24:53.759+00:00,1.04,blue,dust,101.698,1
35962,aviator,2026-07-27T07:24:59.234+00:00,1.09,blue,dust,103.73,1
35963,aviator,2026-07-27T07:25:04.154+00:00,1.43,blue,floor,115.48,1
43315,aviator,2026-07-27T07:25:09.275+00:00,2.41,"rgb(145, 62, 248)",base,138.071,1
35964,aviator,2026-07-27T07:25:12.355+00:00,4.49,purple,mid,165.001,1
35965,aviator,2026-07-27T07:25:17.642+00:00,1.08,blue,dust,103.331,1
35966,aviator,2026-07-27T07:25:22.214+00:00,1.56,blue,low,119.246,1
35967,aviator,2026-07-27T07:25:26.819+00:00,22.63,pink,moonshot,235.005,1
43316,aviator,2026-07-27T07:25:32.393+00:00,2.73,"rgb(145, 62, 248)",base,143.467,1
35968,aviator,2026-07-27T07:25:34.541+00:00,1.44,blue,floor,115.782,1
35969,aviator,2026-07-27T07:25:42.235+00:00,2.92,purple,base,146.379,1
35970,aviator,2026-07-27T07:25:50.168+00:00,3.02,purple,mid,147.836,1
35971,aviator,2026-07-27T07:25:56.999+00:00,7.95,purple,high,189.729,1
43317,aviator,2026-07-27T07:26:02.618+00:00,5.12,"rgb(145, 62, 248)",high,170.684,1
35972,aviator,2026-07-27T07:26:05.199+00:00,6.77,purple,high,182.775,1
35973,aviator,2026-07-27T07:26:10.213+00:00,2.51,purple,base,139.831,1
35974,aviator,2026-07-27T07:26:16.897+00:00,1.31,blue,floor,111.687,1
35975,aviator,2026-07-27T07:26:23.688+00:00,1.0,blue,dust,100.0,1
43318,aviator,2026-07-27T07:26:27.733+00:00,3.35,"rgb(145, 62, 248)",mid,152.325,1
35976,aviator,2026-07-27T07:26:31.693+00:00,6.94,purple,high,183.848,1
35977,aviator,2026-07-27T07:26:38.929+00:00,1.85,blue,low,126.626,1
35978,aviator,2026-07-27T07:26:46.917+00:00,1.31,blue,floor,111.687,1
43319,aviator,2026-07-27T07:26:48.846+00:00,2.1,"rgb(145, 62, 248)",base,132.112,1
35979,aviator,2026-07-27T07:26:51.838+00:00,4.35,purple,mid,163.63,1
35980,aviator,2026-07-27T07:26:58.265+00:00,4.03,purple,mid,160.323,1
35981,aviator,2026-07-27T07:27:03.996+00:00,1.43,blue,floor,115.48,1
43320,aviator,2026-07-27T07:27:04.895+00:00,1.67,"rgb(52, 180, 255)",low,122.195,1
35982,aviator,2026-07-27T07:27:11.343+00:00,3.11,purple,mid,149.107,1
35983,aviator,2026-07-27T07:27:15.857+00:00,1.65,blue,low,121.674,1
35984,aviator,2026-07-27T07:27:21.893+00:00,1.16,blue,dust,106.424,1
35985,aviator,2026-07-27T07:27:26.625+00:00,3.92,purple,mid,159.126,1
35986,aviator,2026-07-27T07:27:32.301+00:00,1.09,blue,dust,103.73,1
35987,aviator,2026-07-27T07:27:39.478+00:00,1.23,blue,floor,108.96,1
43321,aviator,2026-07-27T07:27:43.235+00:00,9.4,"rgb(145, 62, 248)",high,196.98,1
35988,aviator,2026-07-27T07:27:46.714+00:00,1.16,blue,dust,106.424,1
35989,aviator,2026-07-27T07:27:52.174+00:00,1.78,blue,low,124.956,1
35990,aviator,2026-07-27T07:27:59.896+00:00,1.5,blue,low,117.549,1
35991,aviator,2026-07-27T07:28:07.169+00:00,2.67,purple,base,142.505,1
35992,aviator,2026-07-27T07:28:14.543+00:00,2.65,purple,base,142.18,1
35993,aviator,2026-07-27T07:28:21.203+00:00,2.49,purple,base,139.484,1
35994,aviator,2026-07-27T07:28:25.262+00:00,2.21,purple,base,134.321,1
35995,aviator,2026-07-27T07:28:29.539+00:00,1.11,blue,dust,104.517,1
35996,aviator,2026-07-27T07:28:36.714+00:00,1.43,blue,floor,115.48,1
35997,aviator,2026-07-27T07:28:41.106+00:00,2.19,purple,base,133.928,1
35998,aviator,2026-07-27T07:28:47.485+00:00,3.03,purple,mid,147.98,1
43322,aviator,2026-07-27T07:28:48.928+00:00,97.28,"rgb(192, 23, 180)",mega,298.122,1
35999,aviator,2026-07-27T07:28:52.546+00:00,4.48,purple,mid,164.905,1
36000,aviator,2026-07-27T07:29:00.093+00:00,1.42,blue,floor,115.177,1
43324,aviator,2026-07-27T07:29:03.984+00:00,1.12,"rgb(52, 180, 255)",dust,104.905,1
36001,aviator,2026-07-27T07:29:06.562+00:00,1.77,blue,low,124.712,1
36002,aviator,2026-07-27T07:29:13.345+00:00,2.03,purple,base,130.644,1
36003,aviator,2026-07-27T07:29:19.429+00:00,10.16,pink,ignition,200.345,1
43325,aviator,2026-07-27T07:29:23.039+00:00,1.92,"rgb(52, 180, 255)",low,128.233,1
36004,aviator,2026-07-27T07:29:23.689+00:00,1.27,blue,floor,110.345,1
36005,aviator,2026-07-27T07:29:29.646+00:00,8.23,purple,high,191.227,1
36006,aviator,2026-07-27T07:29:33.851+00:00,3.63,purple,mid,155.799,1
36007,aviator,2026-07-27T07:29:39.520+00:00,3.59,purple,mid,155.32,1
36008,aviator,2026-07-27T07:29:45.863+00:00,1.1,blue,dust,104.125,1
36009,aviator,2026-07-27T07:29:50.125+00:00,1.03,blue,dust,101.279,1
36010,aviator,2026-07-27T07:29:55.105+00:00,1.33,blue,floor,112.343,1
36011,aviator,2026-07-27T07:29:59.258+00:00,1.23,blue,floor,108.96,1
36012,aviator,2026-07-27T07:30:06.421+00:00,1.28,blue,floor,110.684,1
36013,aviator,2026-07-27T07:30:13.357+00:00,2.95,purple,base,146.821,1
36014,aviator,2026-07-27T07:30:20.605+00:00,3.31,purple,mid,151.805,1
36015,aviator,2026-07-27T07:30:26.746+00:00,5.08,purple,high,170.345,1
43326,aviator,2026-07-27T07:30:27.712+00:00,85.86,"rgb(192, 23, 180)",mega,292.717,1
36016,aviator,2026-07-27T07:30:34.694+00:00,1.24,blue,floor,109.31,1
36017,aviator,2026-07-27T07:30:39.703+00:00,1.38,blue,floor,113.94,1
36018,aviator,2026-07-27T07:30:47.250+00:00,7.02,purple,high,184.344,1
36019,aviator,2026-07-27T07:30:53.456+00:00,4.12,purple,mid,161.279,1
36020,aviator,2026-07-27T07:31:00.178+00:00,1.13,blue,dust,105.29,1
36021,aviator,2026-07-27T07:31:04.535+00:00,1.44,blue,floor,115.782,1
36022,aviator,2026-07-27T07:31:11.260+00:00,3.5,purple,mid,154.221,1
36023,aviator,2026-07-27T07:31:16.755+00:00,1.01,blue,dust,100.431,1
43327,aviator,2026-07-27T07:31:21.141+00:00,33.81,"rgb(192, 23, 180)",moonshot,252.381,1
36024,aviator,2026-07-27T07:31:21.855+00:00,2.11,purple,base,132.317,1
36025,aviator,2026-07-27T07:31:28.489+00:00,2.94,purple,base,146.674,1
36026,aviator,2026-07-27T07:31:36.594+00:00,1.77,blue,low,124.712,1
43328,aviator,2026-07-27T07:31:40.174+00:00,1.82,"rgb(52, 180, 255)",low,125.918,1
36027,aviator,2026-07-27T07:31:43.876+00:00,2.79,purple,base,144.408,1
36028,aviator,2026-07-27T07:31:49.983+00:00,1.76,blue,low,124.467,1
36029,aviator,2026-07-27T07:31:54.637+00:00,1.61,blue,low,120.612,1
36030,aviator,2026-07-27T07:32:00.585+00:00,1.45,blue,floor,116.082,1
43329,aviator,2026-07-27T07:32:03.502+00:00,2.82,"rgb(145, 62, 248)",base,144.871,1
36031,aviator,2026-07-27T07:32:05.076+00:00,1.35,blue,floor,112.989,1
36032,aviator,2026-07-27T07:32:10.252+00:00,60.15,pink,mega,277.315,1
36033,aviator,2026-07-27T07:32:16.733+00:00,2.12,purple,base,132.522,1
43330,aviator,2026-07-27T07:32:17.593+00:00,1.3,"rgb(52, 180, 255)",floor,111.355,1
36034,aviator,2026-07-27T07:32:24.660+00:00,1.73,blue,low,123.723,1
36035,aviator,2026-07-27T07:32:31.925+00:00,11.67,pink,ignition,206.342,1
36036,aviator,2026-07-27T07:32:38.559+00:00,1.57,blue,low,119.523,1
36037,aviator,2026-07-27T07:32:45.767+00:00,1.57,blue,low,119.523,1
43331,aviator,2026-07-27T07:32:49.722+00:00,5.66,"rgb(145, 62, 248)",high,175.024,1
36038,aviator,2026-07-27T07:32:51.888+00:00,3.26,purple,mid,151.146,1
36039,aviator,2026-07-27T07:32:56.277+00:00,1.41,blue,floor,114.871,1
36040,aviator,2026-07-27T07:33:03.055+00:00,1.05,blue,dust,102.112,1
43332,aviator,2026-07-27T07:33:06.846+00:00,1.55,"rgb(52, 180, 255)",low,118.968,1
36041,aviator,2026-07-27T07:33:09.361+00:00,1.11,blue,dust,104.517,1
36042,aviator,2026-07-27T07:33:16.215+00:00,8.24,purple,high,191.279,1
36043,aviator,2026-07-27T07:33:22.558+00:00,2.97,purple,base,147.114,1
36044,aviator,2026-07-27T07:33:28.845+00:00,1.28,blue,floor,110.684,1
43333,aviator,2026-07-27T07:33:31.052+00:00,2.01,"rgb(145, 62, 248)",base,130.216,1
36045,aviator,2026-07-27T07:33:35.421+00:00,4.29,purple,mid,163.029,1
36046,aviator,2026-07-27T07:33:42.398+00:00,1.11,blue,dust,104.517,1
36047,aviator,2026-07-27T07:33:47.781+00:00,1.12,blue,dust,104.905,1
36048,aviator,2026-07-27T07:33:51.940+00:00,18.68,pink,ignition,226.703,1
36049,aviator,2026-07-27T07:33:59.158+00:00,1.08,blue,dust,103.331,1
36050,aviator,2026-07-27T07:34:05.947+00:00,1.31,blue,floor,111.687,1
43334,aviator,2026-07-27T07:34:06.450+00:00,7.54,"rgb(145, 62, 248)",high,187.437,1
36051,aviator,2026-07-27T07:34:13.573+00:00,7.16,purple,high,185.199,1
36052,aviator,2026-07-27T07:34:18.296+00:00,1.23,blue,floor,108.96,1
43335,aviator,2026-07-27T07:34:23.631+00:00,1.58,"rgb(52, 180, 255)",low,119.798,1
36053,aviator,2026-07-27T07:34:25.549+00:00,2.87,purple,base,145.632,1
36054,aviator,2026-07-27T07:34:31.661+00:00,1.65,blue,low,121.674,1
43336,aviator,2026-07-27T07:34:36.746+00:00,1.19,"rgb(52, 180, 255)",dust,107.529,1
36055,aviator,2026-07-27T07:34:37.511+00:00,6.95,purple,high,183.91,1
36056,aviator,2026-07-27T07:34:41.900+00:00,5.21,purple,high,171.439,1
36057,aviator,2026-07-27T07:34:48.788+00:00,5.3,purple,high,172.18,1
36058,aviator,2026-07-27T07:34:53.210+00:00,2.62,purple,base,141.687,1
36059,aviator,2026-07-27T07:34:57.735+00:00,1.48,blue,floor,116.968,1
43337,aviator,2026-07-27T07:35:02.893+00:00,3.51,"rgb(145, 62, 248)",mid,154.344,1
36060,aviator,2026-07-27T07:35:03.612+00:00,1.58,blue,low,119.798,1
36061,aviator,2026-07-27T07:35:09.644+00:00,1.31,blue,floor,111.687,1
36062,aviator,2026-07-27T07:35:16.940+00:00,1.0,blue,dust,100.0,1
36063,aviator,2026-07-27T07:35:22.584+00:00,1.12,blue,dust,104.905,1
36064,aviator,2026-07-27T07:35:28.917+00:00,1.15,blue,dust,106.049,1
36065,aviator,2026-07-27T07:35:34.537+00:00,1.01,blue,dust,100.431,1
36066,aviator,2026-07-27T07:35:40.877+00:00,1.56,blue,low,119.246,1
43338,aviator,2026-07-27T07:35:41.209+00:00,9.1,"rgb(145, 62, 248)",high,195.576,1
36067,aviator,2026-07-27T07:35:48.636+00:00,1.06,blue,dust,102.522,1
43339,aviator,2026-07-27T07:35:53.339+00:00,1.05,"rgb(52, 180, 255)",dust,102.112,1
36068,aviator,2026-07-27T07:35:55.512+00:00,2.16,purple,base,133.331,1
36069,aviator,2026-07-27T07:36:00.458+00:00,1.08,blue,dust,103.331,1
36070,aviator,2026-07-27T07:36:05.652+00:00,4.68,purple,mid,166.795,1
36071,aviator,2026-07-27T07:36:10.584+00:00,4.54,purple,mid,165.481,1
43340,aviator,2026-07-27T07:36:12.446+00:00,1.8,"rgb(52, 180, 255)",low,125.44,1
36072,aviator,2026-07-27T07:36:16.850+00:00,2.41,purple,base,138.071,1
36073,aviator,2026-07-27T07:36:24.681+00:00,1.42,blue,floor,115.177,1
36074,aviator,2026-07-27T07:36:32.347+00:00,1.99,blue,low,129.783,1
43341,aviator,2026-07-27T07:36:35.462+00:00,2.67,"rgb(145, 62, 248)",base,142.505,1
36075,aviator,2026-07-27T07:36:38.302+00:00,5.86,purple,high,176.527,1
36076,aviator,2026-07-27T07:36:43.009+00:00,1.85,blue,low,126.626,1
36077,aviator,2026-07-27T07:36:50.581+00:00,31.45,pink,moonshot,249.25,1
36078,aviator,2026-07-27T07:36:57.006+00:00,2.28,purple,base,135.671,1
43342,aviator,2026-07-27T07:36:58.563+00:00,2.78,"rgb(145, 62, 248)",base,144.253,1
36079,aviator,2026-07-27T07:37:05.202+00:00,2.02,purple,base,130.431,1
36080,aviator,2026-07-27T07:37:12.492+00:00,1.32,blue,floor,112.016,1
36081,aviator,2026-07-27T07:37:16.932+00:00,1.07,blue,dust,102.928,1
36082,aviator,2026-07-27T07:37:20.988+00:00,1.0,blue,dust,100.0,1
43343,aviator,2026-07-27T07:37:23.668+00:00,2.98,"rgb(145, 62, 248)",base,147.259,1
36083,aviator,2026-07-27T07:37:28.293+00:00,1.07,blue,dust,102.928,1
36084,aviator,2026-07-27T07:37:35.998+00:00,1.69,blue,low,122.711,1
36085,aviator,2026-07-27T07:37:40.598+00:00,3.2,purple,mid,150.342,1
36086,aviator,2026-07-27T07:37:46.760+00:00,1.06,blue,dust,102.522,1
36087,aviator,2026-07-27T07:37:52.443+00:00,1.69,blue,low,122.711,1
36088,aviator,2026-07-27T07:37:56.565+00:00,1.17,blue,dust,106.795,1
36089,aviator,2026-07-27T07:38:02.841+00:00,2.62,purple,base,141.687,1
43344,aviator,2026-07-27T07:38:04.835+00:00,10.16,"rgb(192, 23, 180)",ignition,200.345,1
36090,aviator,2026-07-27T07:38:08.656+00:00,1.78,blue,low,124.956,1
36091,aviator,2026-07-27T07:38:14.991+00:00,2.12,purple,base,132.522,1
43345,aviator,2026-07-27T07:38:19.993+00:00,1.31,"rgb(52, 180, 255)",floor,111.687,1
36092,aviator,2026-07-27T07:38:20.319+00:00,1.59,blue,low,120.071,1
36093,aviator,2026-07-27T07:38:24.595+00:00,1.03,blue,dust,101.279,1
36094,aviator,2026-07-27T07:38:30.867+00:00,139.87,pink,cosmic,313.838,1
36095,aviator,2026-07-27T07:38:38.939+00:00,1.56,blue,low,119.246,1
36096,aviator,2026-07-27T07:38:43.760+00:00,1.67,blue,low,122.195,1
36097,aviator,2026-07-27T07:38:48.918+00:00,3.33,purple,mid,152.066,1
36098,aviator,2026-07-27T07:38:56.247+00:00,4.4,purple,mid,164.125,1
43346,aviator,2026-07-27T07:39:00.361+00:00,8.29,"rgb(145, 62, 248)",high,191.541,1
36099,aviator,2026-07-27T07:39:04.435+00:00,2.44,purple,base,138.606,1
36100,aviator,2026-07-27T07:39:09.729+00:00,1.5,blue,low,117.549,1
36101,aviator,2026-07-27T07:39:17.885+00:00,1.06,blue,dust,102.522,1
43347,aviator,2026-07-27T07:39:22.571+00:00,1.76,"rgb(52, 180, 255)",low,124.467,1
36102,aviator,2026-07-27T07:39:23.949+00:00,24.88,pink,moonshot,239.107,1
36103,aviator,2026-07-27T07:39:31.881+00:00,1.61,blue,low,120.612,1
36104,aviator,2026-07-27T07:39:38.916+00:00,1.0,blue,dust,100.0,1
43348,aviator,2026-07-27T07:39:42.823+00:00,2.06,"rgb(145, 62, 248)",base,131.279,1
36105,aviator,2026-07-27T07:39:45.257+00:00,2.73,purple,base,143.467,1
36106,aviator,2026-07-27T07:39:53.470+00:00,1.27,blue,floor,110.345,1
36107,aviator,2026-07-27T07:39:58.422+00:00,3.76,purple,mid,157.322,1
36108,aviator,2026-07-27T07:40:05.827+00:00,1.82,blue,low,125.918,1
36109,aviator,2026-07-27T07:40:11.099+00:00,2.21,purple,base,134.321,1
36110,aviator,2026-07-27T07:40:16.179+00:00,3.45,purple,mid,153.598,1
36111,aviator,2026-07-27T07:40:20.725+00:00,1.0,blue,dust,100.0,1
36112,aviator,2026-07-27T07:40:26.827+00:00,1.61,blue,low,120.612,1
36113,aviator,2026-07-27T07:40:33.997+00:00,3.08,purple,mid,148.688,1
36114,aviator,2026-07-27T07:40:39.517+00:00,3.02,purple,mid,147.836,1
36115,aviator,2026-07-27T07:40:44.228+00:00,1.2,blue,floor,107.891,1
43349,aviator,2026-07-27T07:40:47.474+00:00,80.14,"rgb(192, 23, 180)",mega,289.734,1
36116,aviator,2026-07-27T07:40:51.073+00:00,1.0,blue,dust,100.0,1
36117,aviator,2026-07-27T07:40:59.112+00:00,2.72,purple,base,143.308,1
43350,aviator,2026-07-27T07:41:02.534+00:00,1.29,"rgb(52, 180, 255)",floor,111.021,1
36118,aviator,2026-07-27T07:41:04.245+00:00,25.99,pink,moonshot,240.997,1
36119,aviator,2026-07-27T07:41:12.110+00:00,2.46,purple,base,138.96,1
36120,aviator,2026-07-27T07:41:17.757+00:00,1.62,blue,low,120.88,1
36121,aviator,2026-07-27T07:41:24.768+00:00,1.29,blue,floor,111.021,1
36122,aviator,2026-07-27T07:41:30.979+00:00,1.55,blue,low,118.968,1
36123,aviator,2026-07-27T07:41:35.319+00:00,3.09,purple,mid,148.828,1
36124,aviator,2026-07-27T07:41:42.165+00:00,3.21,purple,mid,150.477,1
36125,aviator,2026-07-27T07:41:50.154+00:00,2.01,purple,base,130.216,1
43351,aviator,2026-07-27T07:41:52.087+00:00,23.7,"rgb(192, 23, 180)",moonshot,237.004,1
36126,aviator,2026-07-27T07:41:58.262+00:00,1.46,blue,floor,116.379,1
36127,aviator,2026-07-27T07:42:03.568+00:00,1.69,blue,low,122.711,1
36128,aviator,2026-07-27T07:42:08.812+00:00,2.99,purple,base,147.404,1
36129,aviator,2026-07-27T07:42:13.554+00:00,114.83,pink,cosmic,305.301,1
36130,aviator,2026-07-27T07:42:18.151+00:00,1.06,blue,dust,102.522,1
36131,aviator,2026-07-27T07:42:24.528+00:00,46.02,pink,moonshot,265.726,1
36132,aviator,2026-07-27T07:42:31.699+00:00,2.49,purple,base,139.484,1
36133,aviator,2026-07-27T07:42:39.478+00:00,1.9,blue,low,127.78,1
43352,aviator,2026-07-27T07:42:41.474+00:00,10.95,"rgb(192, 23, 180)",ignition,203.586,1
36134,aviator,2026-07-27T07:42:45.116+00:00,1.18,blue,dust,107.164,1
36135,aviator,2026-07-27T07:42:52.567+00:00,1.17,blue,dust,106.795,1
36136,aviator,2026-07-27T07:43:00.359+00:00,1.0,blue,dust,100.0,1
43353,aviator,2026-07-27T07:43:01.826+00:00,1.74,"rgb(52, 180, 255)",low,123.973,1
36137,aviator,2026-07-27T07:43:05.747+00:00,1.38,blue,floor,113.94,1
36138,aviator,2026-07-27T07:43:10.799+00:00,1.13,blue,dust,105.29,1
43354,aviator,2026-07-27T07:43:13.070+00:00,1.0,"rgb(52, 180, 255)",dust,100.0,1
36139,aviator,2026-07-27T07:43:15.143+00:00,1.7,blue,low,122.966,1
36140,aviator,2026-07-27T07:43:21.504+00:00,4.66,purple,mid,166.61,1
36141,aviator,2026-07-27T07:43:27.221+00:00,1.63,blue,low,121.146,1
36142,aviator,2026-07-27T07:43:35.277+00:00,3.38,purple,mid,152.711,1
43355,aviator,2026-07-27T07:43:36.623+00:00,2.56,"rgb(145, 62, 248)",base,140.684,1
36143,aviator,2026-07-27T07:43:42.887+00:00,11.25,pink,ignition,204.756,1
43356,aviator,2026-07-27T07:43:48.683+00:00,1.06,"rgb(52, 180, 255)",dust,102.522,1
36144,aviator,2026-07-27T07:43:51.069+00:00,1.91,blue,low,128.007,1
36145,aviator,2026-07-27T07:43:57.547+00:00,1.19,blue,dust,107.529,1
36146,aviator,2026-07-27T07:44:01.979+00:00,16.46,pink,ignition,221.227,1
43357,aviator,2026-07-27T07:44:06.768+00:00,1.72,"rgb(52, 180, 255)",low,123.472,1
36147,aviator,2026-07-27T07:44:06.868+00:00,1.44,blue,floor,115.782,1
36148,aviator,2026-07-27T07:44:10.931+00:00,9.51,purple,high,197.483,1
36149,aviator,2026-07-27T07:44:17.377+00:00,1.64,blue,low,121.411,1
36150,aviator,2026-07-27T07:44:24.952+00:00,1.22,blue,floor,108.606,1
43358,aviator,2026-07-27T07:44:26.793+00:00,2.07,"rgb(145, 62, 248)",base,131.489,1
36151,aviator,2026-07-27T07:44:29.936+00:00,2.01,purple,base,130.216,1
36152,aviator,2026-07-27T07:44:37.700+00:00,8.89,purple,high,194.566,1
43359,aviator,2026-07-27T07:44:40.852+00:00,1.05,"rgb(52, 180, 255)",dust,102.112,1
36153,aviator,2026-07-27T07:44:43.772+00:00,2.51,purple,base,139.831,1
36154,aviator,2026-07-27T07:44:47.820+00:00,1.04,blue,dust,101.698,1
36155,aviator,2026-07-27T07:44:54.449+00:00,1.05,blue,dust,102.112,1
43360,aviator,2026-07-27T07:44:56.165+00:00,1.38,"rgb(52, 180, 255)",floor,113.94,1
36156,aviator,2026-07-27T07:44:59.610+00:00,5.25,purple,high,171.77,1
36157,aviator,2026-07-27T07:45:04.670+00:00,1.71,blue,low,123.22,1
